id,posthistorytypeid,postid,creationdate,userid
311930,2,92664,1396696763,9464
12394,2,4897,1290616146,358
175683,2,55519,1365424776,12329
335410,2,100000,1400996497,24423
255936,2,76961,1384806227,28309
187971,3,59054,1368553160,23605
225935,2,68498,1377609693,29608
90549,2,28919,1337652721,11032
368487,5,110136,1406786966,49422
298285,1,89128,1394144123,41481
315312,1,93599,1397350300,36680
55974,3,18615,1321630270,6096
330319,3,97867,1400116215,-2
224286,2,68117,1377172399,29452
301640,1,90010,1394773698,21720
177240,5,55981,1365783278,21071
175133,1,55353,1365258953,14202
381855,1,113983,1409561575,55042
312663,2,92861,1396853196,42624
325989,6,96636,1399375784,279
354115,2,105616,1404337987,858
168461,5,52695,1363676865,22227
315437,1,93629,1397384815,27761
168893,6,52799,1363768925,2970
361989,3,108272,1405559915,36320
273854,2,81911,1389395955,37178
223113,5,67786,1376912937,22468
122895,1,38492,1349174491,14570
114813,2,35557,1346546928,10017
346850,3,103608,1402924869,48267
47229,2,15990,1316777479,1106
323132,1,95831,1398842091,44736
384448,2,114676,1410139929,55398
86386,36,27733,1336077372,0
17011,1,6656,1296168717,-2
346913,3,103625,1402935863,18268
221147,1,67249,1376362100,29093
99399,6,25105,1341096118,4856
65709,3,21556,1327299705,6412
157860,2,49689,1360478749,11852
184564,5,58094,1367666518,25231
341567,5,101381,1402042951,46834
145092,3,46219,1355869033,17961
160923,2,50552,1361440566,9394
113762,5,34648,1346160445,13432
71694,36,23405,1329911164,0
236356,24,71029,1380105977,-2
290696,5,87160,1392794944,25433
305757,1,91063,1395557340,26181
256522,1,77130,1384928940,35066
261672,1,78489,1386089909,35521
207624,3,63943,1373461011,27874
122236,2,38301,1348952232,9394
147216,2,46766,1356938448,26105
51005,1,17107,1318822234,2914
224338,6,68131,1377193319,22468
61274,2,20190,1324627226,4253
229467,2,69271,1378341170,7883
11556,5,2917,1289853768,1381
277345,2,82830,1390199163,37555
38217,3,13262,1311071358,8101
262089,2,78610,1386183741,9705
254699,5,76634,1384459650,30951
212886,5,57201,1374501796,7290
146671,1,46630,1356624731,18147
334071,2,99640,1400696969,25167
169830,2,53083,1364028549,21624
7346,2,3068,1285357919,795
204752,1,63260,1372846280,27450
290162,1,87027,1392706622,40489
157915,5,49700,1360506351,20705
174027,5,55039,1364961809,21846
309669,5,92057,1396275923,805
106678,24,33362,1343750787,-2
280469,2,83675,1390928436,37768
73131,16,23822,1330423540,401
128944,6,40928,1350887099,919
140400,5,44933,1354452037,930
340678,5,101078,1401889285,805
158831,5,49971,1360801270,3019
341502,24,101413,1402032075,-2
296841,3,88717,1393918509,35053
355409,25,105066,1404638568,-2
168881,5,52704,1363766869,22231
212606,4,64767,1374461149,6029
73485,4,23928,1330564779,1118
96383,2,30635,1339937379,88
376028,2,112310,1408341255,54099
65758,1,21572,1327321557,8065
294299,6,13166,1393431159,28666
301197,3,89899,1394696775,41862
256108,3,77008,1384844452,31334
350286,3,104528,1403578597,27779
276190,5,82523,1389884354,32036
27227,5,8794,1303544328,2669
177723,25,55928,1365940440,-2
371173,1,110933,1407328206,53583
257542,1,77410,1385139712,28363
347431,2,103782,1403028088,48554
115507,10,35716,1346832201,919
115328,3,35680,1346749268,13838
237245,3,71287,1380281499,28835
185324,2,58347,1367893605,686
205439,5,63406,1372981298,805
217984,2,66501,1375599276,22047
335671,5,100065,1401066254,24109
84413,2,27111,1335348227,10875
372187,6,111235,1407501793,3277
236097,1,70988,1380065853,30582
386350,2,115257,1410499670,15980
202117,4,62482,1372227490,14731
51876,36,17392,1319193740,0
213204,2,65278,1374564556,919
332746,2,99248,1400471389,45787
340137,2,101053,1401798256,44965
188138,2,59098,1368584665,21846
173459,2,54882,1364800666,23774
253065,3,76210,1384143202,34634
66802,3,21910,1327820763,562
322751,2,95714,1398777372,44613
183934,2,57940,1367486590,603
54602,25,18222,1320959993,-2
161671,2,50745,1361687768,14188
270760,5,81073,1388668906,930
269107,3,80601,1388074850,35099
72586,3,23668,1330175618,8927
148245,6,47040,1357388405,4862
267634,1,80186,1387466248,36438
359939,2,107695,1405123766,27213
13988,2,5518,1292405327,795
179316,3,56575,1366340426,24539
316917,3,94048,1397648666,42538
339223,2,100792,1401628078,46529
113980,34,32462,1346257167,1381
58386,3,19344,1323009595,7795
176638,1,55809,1365642462,24200
241159,5,72280,1381268836,8402
278478,1,83139,1390468690,37464
148096,3,47003,1357319867,18355
375548,3,112174,1408237394,37155
189888,5,59543,1369054513,8013
381616,2,113923,1409509078,55010
75945,5,24640,1331720717,9722
332753,1,99249,1400471997,45553
54140,2,18074,1320723250,686
245847,2,73549,1382485655,28740
284316,6,84188,1391523075,38400
260219,5,77495,1385763645,31152
212669,3,65117,1374474796,27588
238124,3,71511,1380541783,13634
218210,2,66559,1375664588,28740
250098,33,74468,1383650092,32255
324144,5,96120,1399018986,44848
168100,2,52603,1363593574,19765
139279,5,44609,1354093407,17276
144355,1,46022,1355633662,4344
291837,5,86959,1392962694,32036
326116,3,96699,1399405693,44814
157166,4,3559,1360219719,88
376534,2,112452,1408424551,45429
264631,5,79312,1386728549,22047
119079,5,37403,1347851708,11032
80810,2,26017,1333759878,2392
142295,2,45476,1355014303,17629
115347,5,35678,1346754401,13837
207922,5,64006,1373515918,26267
213642,2,65392,1374634092,686
355085,6,105891,1404543774,21054
47686,2,16117,1317106831,6519
281356,5,83346,1391091133,805
281580,5,83978,1391151125,805
230974,3,69639,1378772975,30113
369543,5,110228,1407029248,25424
121137,3,37997,1348592364,13948
140916,25,44907,1354597314,-2
66142,3,21691,1327474223,1150
288302,3,86536,1392318305,28983
166931,2,52270,1363280699,1005
169920,3,53115,1364060996,22435
144738,5,46120,1355753688,17923
137179,1,44015,1353376155,17020
326349,1,96776,1399447381,43970
308876,5,91786,1396116984,805
177512,2,56048,1365837761,6153
331838,5,99009,1400245242,45677
11945,1,4729,1290149282,2063
298179,3,89091,1394119776,38326
205260,5,37640,1372933383,17230
372961,2,111427,1407713346,28740
377144,3,112639,1408518878,52016
112164,3,34870,1345624302,12603
277768,5,82922,1390300391,22047
360719,1,107910,1405328407,52054
252534,1,76060,1383993634,32371
323842,1,96029,1398967803,17046
81210,5,26135,1333978342,7972
213613,3,65385,1374628766,5509
205463,24,63410,1372982109,-2
326012,6,96659,1399377851,40917
119101,2,37424,1347857555,14149
370498,2,110722,1407217525,53453
184616,2,58143,1367674998,22163
201898,3,62591,1372162608,7411
379352,5,113224,1409020097,54692
326691,2,96873,1399492859,31774
371174,3,110933,1407328206,53583
119048,5,37409,1347819646,9394
247856,24,74068,1383050770,-2
374535,33,104977,1408006705,43805
14010,2,5530,1292415026,74
353000,4,105310,1404125411,12690
147897,5,46956,1357259636,601
296992,5,88737,1393932586,41307
7975,2,3289,1286116139,1112
110751,1,34509,1345170244,7159
18,3,6,1279538084,5
302932,3,90336,1395058569,42098
244455,5,73157,1382103948,13636
375964,2,112294,1408333207,48243
378274,14,112966,1408732881,0
113196,2,35135,1345981774,11032
245534,25,73355,1382416383,-2
348835,5,104107,1403250311,44795
155011,3,48907,1359536191,18215
191822,5,60054,1369580238,603
152387,1,48149,1358692304,19848
43902,2,14981,1314690090,6061
335411,1,100000,1400996497,24423
148945,2,47228,1357621608,11867
229991,3,69399,1378463171,17661
214361,25,65558,1374745124,-2
190012,1,59595,1369095539,17112
376593,2,112477,1408431395,54099
72916,2,23763,1330342850,8101
259942,1,78033,1385685833,35400
275904,1,82449,1389841790,29149
51000,5,17099,1318820264,3248
349118,6,104202,1403325318,48755
660,5,262,1279608525,8
334596,5,13360,1400796115,183
16000,25,6279,1295103337,-2
255642,3,76875,1384753060,28472
155409,5,49014,1359644493,5892
74247,2,24164,1330959040,6355
103088,1,32475,1342512264,12675
347746,3,103853,1403074502,24097
99304,24,31424,1341043197,-2
276693,2,82657,1390006047,7616
130741,1,41464,1351524878,1075
228877,3,69120,1378220141,29696
341637,2,101465,1402052352,25973
327884,2,97180,1399705043,39506
169378,3,52971,1363894267,22374
284862,5,84311,1391646544,17908
229852,5,69360,1378438110,8515
331711,1,98976,1400226108,45667
124727,5,37707,1349769012,8402
125304,1,39192,1349928925,14730
270382,5,80960,1388525191,805
379034,1,113176,1408956142,48417
335333,2,99975,1400983229,46102
97623,3,30986,1340428631,12168
384439,1,114674,1410137217,40023
165505,1,51851,1362910558,21812
254884,5,76682,1384514520,7290
348593,5,104085,1403210309,32036
98751,5,31293,1340873422,9394
193763,5,60595,1370072693,26371
336861,2,100416,1401290533,32036
269182,4,80596,1388106073,930
258501,1,77639,1385368091,29576
78206,5,25260,1332715013,858
334011,5,99620,1400681986,32036
293652,5,87734,1393341355,805
239014,2,71761,1380731953,17661
259072,4,77663,1385486925,29137
125390,2,39218,1349943587,7828
212103,3,64991,1374340099,2798
258871,3,77730,1385444845,29758
176744,1,55836,1365661682,22147
382371,3,114123,1409665582,51972
379568,2,113330,1409050201,7250
341603,3,101454,1402047770,46879
222276,3,67570,1376627631,7641
312483,3,92808,1396834100,36804
264516,2,79280,1386698652,32036
351759,5,104957,1403828170,3277
53546,4,17892,1320313927,919
341609,4,101455,1402048225,22311
21776,5,8166,1299897499,88
145830,5,46419,1356120051,805
307097,5,91401,1395792190,32036
372165,4,111219,1407497226,20727
131066,2,41565,1351622406,8281
199360,5,61992,1371507285,805
211135,6,64710,1374144756,6231
110072,6,28789,1344954425,930
264294,3,79216,1386658624,24139
347860,5,103851,1403084319,17230
174666,24,55212,1365124946,-2
113890,19,29713,1346217106,919
123708,1,38736,1349422563,-2
243719,6,72809,1381929173,7290
309760,5,92078,1396291469,22311
360348,5,107802,1405245068,21054
154562,5,48766,1359426020,5509
189148,1,59376,1368845689,12923
364259,5,108907,1406031644,45876
208158,2,64095,1373553276,14803
198987,3,61906,1371426490,26931
300268,1,89643,1394533203,887
267779,1,80227,1387522886,-2
102879,4,32416,1342454560,2970
199497,5,62012,1371545040,19667
148288,1,47051,1357400099,18410
188798,3,59282,1368753586,25775
142573,5,45540,1355071108,16672
236181,5,57473,1380083208,930
350390,2,104563,1403592305,40120
167587,2,52459,1363476668,7972
364275,2,108917,1406033537,49398
361157,3,108037,1405409861,30613
181223,5,57137,1366828473,919
174822,2,55268,1365156586,7945
167887,2,52546,1363535708,0
184654,3,58152,1367705010,21071
34793,2,12252,1308744093,4505
372587,1,111319,1407600330,42056
15599,3,6158,1294703787,1637
240427,2,72117,1381105813,29943
248408,5,74155,1383191195,22047
359936,1,107693,1405121716,20959
169509,3,53007,1363938908,20637
61433,5,20241,1324878022,603
159065,2,50041,1360884261,20864
246940,1,73829,1382765008,2824
181652,2,57293,1366902867,805
120474,1,37809,1348307289,14287
256671,5,77173,1384948871,22468
379366,13,113112,1409025345,36948
204852,5,59383,1372855946,22452
340721,3,101215,1401902087,46743
168308,10,52623,1363634737,0
334114,2,99653,1400706979,5927
119865,2,37648,1348078811,5739
150789,2,47715,1358174786,13529
382425,2,114136,1409682915,17688
200439,4,62249,1371771929,22047
364412,5,108958,1406055341,32036
119674,1,37584,1348035595,9013
371202,1,110944,1407331300,46263
350688,2,104658,1403646625,44269
143805,5,45823,1355412136,8076
344582,3,102983,1402459078,9171
204345,5,58742,1372762898,22543
347399,5,103768,1403017919,28666
207549,3,63922,1373447111,2798
129084,5,40989,1350926123,4742
178180,5,56245,1366079387,686
182969,5,57478,1367274211,10675
156102,24,49207,1359927853,-2
385133,2,114887,1410263936,55491
277682,24,82916,1390289668,-2
276304,2,82556,1389911194,7290
232320,3,69969,1379064846,28724
271677,3,81325,1388940468,34612
158269,5,49757,1360634430,7972
349408,2,104291,1403416541,11887
201850,24,17755,1372151129,-2
322707,5,93674,1398773081,27433
54063,2,18052,1320663113,2289
25154,1,9295,1302112231,4011
293341,3,87805,1393306282,40868
109154,3,34151,1344695478,7216
198181,6,61732,1371172656,21054
63458,2,20859,1326148420,7224
351823,5,104745,1403836949,24669
341186,5,101328,1401970284,1513
234528,5,67838,1379637113,6029
274099,5,81947,1389446644,13138
79387,3,25605,1333182111,4278
288269,4,86524,1392314184,88
352127,3,105085,1403877118,35733
250820,1,74877,1383807449,32456
301848,5,89966,1394802192,7290
209900,5,64447,1373935485,6029
269252,5,80624,1388131171,24515
96617,5,30708,1340039873,12001
296872,3,88725,1393920960,41306
359545,5,107570,1405044066,805
212303,5,65035,1374402358,22468
49256,3,16595,1317871532,6502
270393,2,80970,1388507991,36771
281313,1,83911,1391084658,37740
109651,4,21145,1344898568,3826
98351,5,31181,1340726021,4856
224085,5,68063,1377149032,18535
320225,5,74107,1398297382,28740
99561,6,31501,1341203748,4856
371393,24,110970,1407371468,-2
353540,2,105462,1404218584,49338
337166,5,862,1401350330,1381
341321,3,101383,1401995307,46833
264352,1,79233,1386666740,27589
199607,5,62061,1371570478,805
352659,5,65538,1404051258,603
377686,6,112805,1408612343,1739
144959,3,46185,1355822410,14120
280481,2,83679,1390930377,1191
96479,5,30659,1339994390,11032
30739,2,11022,1305840707,1763
377823,1,112842,1408628417,43416
198236,4,61740,1371183028,88
330207,2,97830,1400126552,45598
104164,25,32750,1342870479,-2
333733,2,99534,1400649639,34645
188254,6,31798,1368599593,11748
89315,2,28587,1337126256,10106
272319,24,81490,1389072157,-2
259821,2,78002,1385641899,35120
113480,5,35130,1346089849,4856
45138,2,15358,1315529550,6236
52238,1,17504,1319483903,7040
124935,1,39083,1349828476,12603
264554,3,79291,1386710166,34745
366657,34,108363,1406477126,0
324809,1,96301,1399154591,44927
26757,25,9766,1303261757,-2
232557,3,70037,1379155186,30295
18212,2,7051,1297322128,495
355965,2,106125,1404749074,1191
341885,3,101511,1402109574,46912
309087,4,91910,1396174528,12492
334445,2,99744,1400759790,40582
353950,1,105571,1404297248,48994
336759,1,100385,1401276284,37541
267016,4,80002,1387339478,2116
226626,5,67978,1377749286,26267
383609,2,114453,1409899790,55291
256942,3,77248,1385011079,16362
209465,5,64360,1373864093,27403
224212,5,68091,1377162252,21054
337253,2,100533,1401363910,9394
254861,5,76637,1384509872,20776
174088,16,55062,1364974785,16049
272271,5,79072,1389065724,4598
249239,2,74450,1383433794,13424
381569,2,113910,1409500084,55005
198910,5,2545,1371396775,805
147221,1,46767,1356939257,18217
318285,33,94109,1397957858,805
1559,1,723,1280181607,190
320578,1,95101,1398343487,10026
272585,6,20435,1389141360,805
158914,2,49994,1360832183,20844
312216,5,92695,1396779091,43185
309904,2,92122,1396320751,36306
196239,5,61237,1370690697,20381
210198,3,64526,1373983597,27606
1671,2,781,1280210342,22
162173,1,50881,1361875161,14731
346767,2,103590,1402913687,25167
295615,3,88387,1393664782,36510
257658,1,77433,1385179423,35209
275716,5,46532,1389800548,1934
363718,2,108750,1405939705,52478
177230,3,55980,1365780573,23803
383394,5,114381,1409842967,1513
250371,1,74751,1383716677,32400
229033,24,69145,1378259612,-2
306553,5,91260,1395708058,32036
250683,1,74840,1383786066,30701
28785,2,10369,1304594903,795
261303,6,78392,1386033716,805
376667,35,112420,1408441021,919
339243,1,100799,1401632454,46481
246009,2,73592,1382515558,18244
19600,5,7250,1298372752,2635
378685,2,113073,1408882854,11852
316519,5,93823,1397569329,805
115951,2,35849,1346975214,307
162419,2,50957,1361952295,12147
259633,4,77944,1385607952,22047
218748,24,66674,1375791914,-2
167266,2,52379,1363354974,17107
381159,3,113796,1409379594,3903
221779,3,67433,1376488597,7339
246273,5,73666,1382574090,17359
27768,2,10075,1303937465,4361
208795,5,64203,1373647921,7733
127088,1,40427,1350264876,13957
335331,1,99974,1400982354,46138
237140,5,71209,1380263664,2676
33141,2,11742,1307558710,4253
313943,2,93224,1397043588,43067
137550,5,44106,1353482570,1352
167299,2,52389,1363364099,18347
196961,5,61361,1370903970,21054
72314,6,23099,1330013525,9295
14408,3,5682,1292951997,1569
352832,2,105265,1404101609,48763
261439,5,78431,1386053972,34817
50219,2,16884,1318348525,6768
207337,2,63872,1373416266,16542
386797,2,115363,1410608240,2676
219221,5,66732,1375923573,28053
376488,5,112407,1408416828,805
5026,2,2176,1282933933,1107
239869,2,71979,1380946811,17230
59858,25,19783,1323789806,-2
50569,1,16985,1318540397,6805
27619,3,10024,1303874037,1643
104667,2,32880,1343072058,12812
281160,2,83865,1391063918,5509
87724,1,28123,1336562080,9495
186913,3,58765,1368307799,183
353250,2,105378,1404180508,49308
278461,5,83133,1390467400,32036
291151,3,87281,1392868249,17518
93732,4,29862,1338916820,11583
30650,1,10987,1305798139,4048
306454,5,91241,1395680436,42490
111646,5,34727,1345461389,3277
162924,5,10821,1362097137,7448
80456,2,25919,1333603155,6633
311269,2,92488,1396553544,7290
203425,24,62154,1372554120,-2
182836,3,57619,1367235237,25033
2284,4,964,1280508488,159
253224,2,76255,1384163795,30431
373187,5,111489,1407750772,53868
355732,3,106063,1404711769,46228
301560,3,89989,1394758267,27862
162108,3,50865,1361857895,21284
273022,5,81662,1389225490,0
234006,4,70425,1379513360,1390
180557,1,56956,1366693702,22381
1343,5,131,1280124369,5
100834,5,31845,1341644623,12258
260222,1,78113,1385765285,35493
3020,3,1369,1281074517,791
292473,25,86976,1393132742,-2
78594,3,25371,1332780310,4521
118915,5,37370,1347766006,88
287831,4,86409,1392230005,1390
378489,24,67827,1408821816,-2
293841,5,87927,1393378254,805
53280,2,17813,1320134003,3265
289017,2,86715,1392479622,40339
144002,5,45888,1355483361,4598
144278,3,45999,1355600320,8207
215062,1,65750,1374902087,15989
149832,4,47453,1357817803,88
348217,2,103988,1403149085,48650
125164,3,39150,1349881396,4127
291000,3,87245,1392842932,31208
307874,5,91604,1395926455,36381
18421,5,7118,1297480383,183
